_rule,MonthlyCharges,tenure,TotalCharges,customerID,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PhoneService,MultipleLines
addon_requires_internet__DeviceProtection,,,,1336-EZFZY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1403-LKLIK,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2706-QZIHY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6061-PQHMK,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9122-UMROB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4232-JGKIY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3913-RDSJZ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4203-QGNZA,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7644-OMVMY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4573-JKNAE,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9817-APLHW,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8380-MQINP,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4616-EWBNJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6923-AQONU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3623-FQBOX,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3865-ZFZIB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4946-EDSEW,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3642-BYHDO,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9629-NHXFW,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2696-RZVZW,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0396-HUJBP,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6285-FTQBF,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3530-CRZSB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0621-TSSMU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7234-KMNRQ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4299-OPXEJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9618-LFJRU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6447-EGDIV,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1167-OYZJF,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7872-BAAZR,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0428-AXXLJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8566-YPRGL,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6609-MXJHJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9430-NKQLY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0247-SLUJI,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1293-HHSHJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8610-ZIKJJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6060-QBMGV,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9257-AZMTZ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0426-TIRNE,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3678-MNGZX,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4558-CGYCZ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3785-KTYSH,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6814-ZPWFQ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4063-EIKNQ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8393-JMVMB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6036-TTFYU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0969-RGKCU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2332-EFBJY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4311-QTTAI,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4318-RAJVY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6134-KWTBV,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0895-LNKRC,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5171-EPLKN,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9847-HNVGP,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6696-YDAYZ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6506-EYCNH,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4634-JLRJT,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2560-QTSBS,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9447-YPTBX,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1552-CZCLL,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9313-CDOGY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1591-XWLGB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3243-ZHOHY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7527-QNRUS,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9986-BONCE,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5296-PSYVW,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6319-QSUSR,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4083-EUGRJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9451-WLYRI,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8219-VYBVI,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1991-VOPLL,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0174-QRVVY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5699-BNCAS,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2900-PHPLN,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6878-GGDWG,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8450-LUGUK,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5442-BXVND,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9753-OYLBX,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1240-KNSEZ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5616-PRTNT,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3812-LRZIR,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9483-GCPWE,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9537-JALFH,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6698-OXETB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3724-BSCVH,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6823-SIDFQ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2839-RFSQE,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7010-ZMVBF,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5201-CBWYG,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3635-QQRQD,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2926-JEJJC,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5789-LDFXO,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7096-UCLNH,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6674-KVJHG,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1814-DKOLC,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2129-ALKBS,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5821-MMEIL,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4742-TXUEX,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8873-TMKGR,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0310-VQXAM,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6598-RFFVI,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6278-FEPBZ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7698-YFGEZ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7785-RDVIG,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9602-WCXPI,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8573-JGCZW,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9504-YAZWB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3620-EHIMZ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3213-VVOLG,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6870-ECSHE,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8747-UDCOI,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8194-PEEBY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8387-UGUSU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1080-BWSYE,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8439-LTUGF,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0206-OYVOC,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7291-CDTMJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3675-EQOZA,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5854-KSRBJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5701-SVCWR,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3129-AAQOU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2592-HODOV,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3824-RHKVR,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4979-HPRFL,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8590-OHDIW,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2332-TODQS,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8008-OTEZX,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4803-LBYPN,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1093-YSWCA,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8749-TZYEC,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1755-FZQEC,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4390-KYULV,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5396-IZEPB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8285-ABVLB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5712-VBOXD,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4797-MIWUM,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4537-CIBHB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3274-NSDWE,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5914-GXMDA,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7463-IFMQU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8515-OCTJS,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7008-LZVOZ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9365-CSLBQ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5884-FBCTL,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1395-WSWXR,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0582-AVCLN,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2565-JSLRY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2607-DHDAK,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1073-XXCZD,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3727-JEZTU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8143-ETQTI,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4255-DDUOU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5863-OOKCL,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1686-STUHN,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4054-CUMIA,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0603-TPMIB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2525-GVKQU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7980-MHFLQ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7239-HZZCX,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3423-HHXAO,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6199-IPCAO,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3847-BAERP,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0670-KDOMA,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5356-RHIPP,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0608-JDVEC,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2650-GYRYL,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3982-JGSFD,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1574-DYCWE,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2466-FCCPT,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6016-NXBNJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3724-UCSHY,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8626-XHBIE,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2876-VBBBL,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3079-BCHLN,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7777-UNYHB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3836-FZSDJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9142-XMYJH,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5214-CHIWJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2465-BLLEU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8874-EJNSR,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5917-RYRMG,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9025-ZRPVR,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1905-OEILC,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6248-BSHKG,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4685-TFLLS,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,8620-RJPZN,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2642-MAWLJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7137-NAXML,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2428-ZMCTB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,2961-VNFKL,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,6963-KQYQB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1207-BLKSA,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,1166-PQLGG,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,3146-JTQHR,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4291-YZODP,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,9027-YFHQJ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,4644-OBGFZ,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7926-IJOOU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,7602-DBTOU,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,5345-BMKWB,No,,,No internet service,,,,,
addon_requires_internet__DeviceProtection,,,,0307-BCOPK,No,,,No internet service,,,,,
